predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	27	[('have him', -0.12825436517596245), ('a so', -0.13876471854746342), ('don ##t feel', -0.13925314508378506), ('to have him', -0.139688765630126), ('want friends too', -0.14656138885766268)]	"[""It's not much, but it's honest work"", ""That's terrible. I'm sorry for your loss""]"
4	4	[('15 feet', -0.13847622275352478), ('15 feet tall', -0.14095012843608856), ('very good', -0.15770702064037323)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
0	13	[('super cool', -0.3841527998447418), ('the windows', -0.3993837684392929), ('on the windows', -0.42669058591127396), ('be super cool too', -0.43193418718874454), ('flags on the windows', -0.44281560834497213)]	"['This sounds like a great idea!', ""he's an awesome bro""]"
3	11	[('to the wildlife', -0.09240664541721344), ('the wildlife', -0.0931038111448288), ('in damages', -0.10720441117882729), ('##re ##para ##ble consequences', -0.12281057611107826)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	3	[('all the time', -0.2728284802287817), ('going on here', -0.28184864902868867), ('is going on here', -0.28569300996605307)]	['Those ears...those horrible ears', 'This is a joke, right...?']
27	27	[('into pieces', -0.22117631137371063), ('her organs', -0.22578652203083038), ('real life', -0.24034486338496208), ('the diversity coalition', -0.24179929494857788), ('parade her organs around', -0.25009145587682724)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
18	18	[('just men', -0.35049669072031975)]	['Heh I love this', 'Heh I love this']
0	17	[('happy new year', -0.2556340843439102)]	"[""That sounds really cool! I'll be there"", 'Happy Mic Day!']"
27	4	[('to him', -0.16176724061369896), ('fascist ##s', -0.16992281004786491), ('the pressure', -0.17513111978769302), ('against fascist ##s', -0.18684257194399834)]	['Expected that. Thanks for your valuable feedback', 'Feel you pain. Stay strong']
27	4	[('get overwhelming', -0.20846736431121826), ('too much', -0.21253691241145134), ('bad trips', -0.2221614122390747), ('will get overwhelming', -0.2300731334835291), ('mix too much', -0.23627153038978577)]	['If you enjoyed it, go for it', 'Feel you pain. Stay strong']
27	3	[('second class', -0.4185798093676567), ('second class citizens', -0.4353156331926584), ('being men', -0.43745594657957554), ('for being men', -0.4446739833801985), ('the d party', -0.4484604690223932)]	"[""Nope. Don't need rewards at all"", 'Bingo, low tax zones around his mines']"
27	1	[('the name', -0.33651310205459595), ('that prank', -0.3563104197382927), ('the producers', -0.3574788887053728), ('get the name', -0.3660101518034935), ('set that prank up', -0.3811953756958246)]	['Those ears...those horrible ears', 'damn it, you beat me to it']
27	6	[('no idea', -0.2040098886936903)]	['Uh, no. Not even remotely', 'Yeah, this seems weird to me, too']
27	2	"[('the bathroom', -0.2349681258201599), ('e ##qua', -0.244217898696661), (""your friend ' s"", -0.25326559599488974), ('a pr ##ude', -0.2592892264947295)]"	['damn it, you beat me to it', 'Wow, that was insane']
27	20	[('that video', -0.29443972185254097), ('the couple', -0.29562054947018623), ('these two', -0.29967745020985603), ('by -LSB- name', -0.312660401687026), ('in that video', -0.31322999484837055)]	"['This sounds like a great idea!', ""he's an awesome bro""]"
3	25	[('can be', -0.07143313437700272), ('one can be', -0.07436390221118927), ('just about', -0.08982003480195999)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
0	0	[('great reply', -0.445631705224514), ('great reply as', -0.46590622514486313)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
4	27	[('the way it', 0.05263414978981018), ('the way', 0.009454607963562012)]	['That was informative. Thank you', 'Expected that. Thanks for your valuable feedback']
27	1	[('the height', -0.17249727621674538), ('this one', -0.19189042411744595), ('-LSB- name -RSB-', -0.19674160238355398), ('absolutely so gross', -0.19685167353600264), ('by -LSB- name -RSB-', -0.2032563742250204)]	"[""Didn't realize I'm so famous!"", ""That sounds really cool! I'll be there""]"
0	0	[('great pic op', -0.5010637119412422), ('a while', -0.5042489990592003), ('a while back', -0.5219440944492817)]	"[""That sounds really cool! I'll be there"", 'Awesome map!']"
0	6	[('he nba', -0.16208866983652115), ('in he nba', -0.17200124636292458), ('he can', -0.17822983860969543), ('who he can', -0.19025357067584991), ('a single player', -0.19690769165754318)]	['Heh I love this', 'Thanks for this. I appreciate everyone involved']
27	22	[('the ops', -0.4732847884297371), ('non - trump', -0.48451944068074226), ('non - trump supporters', -0.49441933259367943), ('-LSB- name -RSB- supporters', -0.49884848948568106)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
2	27	[('bitch ##es', -0.17403198033571243), ('of time', -0.20755736902356148), ('the inevitable passage', -0.21014927327632904)]	['damn it, you beat me to it', 'What the fuck are you talking about']
27	0	[('f ##sm', -0.14534959197044373), ('this girl', -0.14597566239535809), ('fr ##ito', -0.14917228557169437), ('25 %', -0.1497810110449791), ('25 % fr ##ito', -0.1684571518562734)]	"[""You don't. Ever. It's robbery"", ""You don't. Ever. It's robbery""]"
0	0	[('was beautiful', -0.32754800468683243), ('this glorious run', -0.34881483018398285), ('this game', -0.3513753041625023), ('at this game', -0.37578774616122246), ('the end zone', -0.3798487260937691)]	"['I love his reaction. ""That was amazing""', ""That sounds really cool! I'll be there""]"
27	26	[('i ', -0.18437799625098705), ('this joke', -0.19019022770226002), ('seen this joke', -0.19834225066006184)]	"['Wow, that was insane', ""That's so creepy""]"
27	10	[('this game', -0.30139223113656044), ('this game -LSB- name', -0.325509374961257)]	"['bruh, in what way', ""Nope. Don't need rewards at all""]"
27	27	[('past that', -0.14658977836370468), ('almost everyone', -0.15393537655472755), ('nintendo makes', -0.1640341803431511), ('massive problems', -0.16608218848705292), ('this point', -0.17246939986944199)]	['Thank you. I appreciate it', 'Those ears...those horrible ears']
27	14	[('jerk off', -0.1832793541252613), ('very angry', -0.18929371982812881), ('go jerk off', -0.19670338835567236)]	['Those ears...those horrible ears', 'damn it, you beat me to it']
27	27	[('tin ##der', -0.5130205489695072), ('the friendship', -0.5201605409383774), ('cut contact', -0.5208760928362608), ('to date', -0.5253298077732325), ('a new woman', -0.531522061675787)]	['Those ears...those horrible ears', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
27	27	"[('the difference', -0.20922589674592018), ('in sf', -0.2233702875673771), ('get it', -0.2250033263117075), ('my friends', -0.2291218899190426), (""don ' t"", -0.23071217723190784)]"	"[""Don't do that. Only villains do that"", ""I'm also happy you're still here!!""]"
27	6	[('du ##d', -0.20725345611572266), ('grow up', -0.2142590805888176), ('digital communication', -0.2144918441772461), ('the digital communication age', -0.22711199428886175)]	['bruh, in what way', 'Expected that. Thanks for your valuable feedback']
27	20	"[('dream though', -0.42271148040890694), ('can dream though', -0.4358354229480028), ('the right way', -0.4440509434789419), ('our "" crap ""', -0.44843602273613214)]"	"['Expected that. Thanks for your valuable feedback', ""Nope. Don't need rewards at all""]"
27	21	[('someone else', -0.5003742277622223), ('like this', -0.5063416194170713), ('a situation', -0.5076702479273081), ('a situation like this', -0.5251054689288139)]	['Expected that. Thanks for your valuable feedback', 'Cuddling. Lots of cuddling']
27	7	[('to know', -0.1939430609345436), ('my guess ##es', -0.19749056547880173), ('about yourself', -0.20306657813489437), ('your time', -0.20334579050540924), ('self conscious', -0.20503292605280876)]	['bruh, in what way', 'What the fuck are you talking about']
3	6	[('everything on this list', 0.23816776275634766), ('on this list', 0.15318959951400757), ('this list', 0.05576619505882263), ('oh boy', -0.004234328866004944), ('fuck nest ##le', -0.018564268946647644)]	['That was so disgusting. VWP', 'Wow, that was insane']
15	4	[('you had', -0.18890821933746338), ('with her', -0.1911533772945404), ('all 13 years', -0.2041812688112259), ('a serious relationship', -0.20491819269955158), ('heal up well', -0.20526565541513264)]	['Also thank you for the advice', 'Expected that. Thanks for your valuable feedback']
0	20	[('you wish', -0.16499386355280876), ('a good one', -0.17873147316277027), ('the hard path', -0.18125802837312222), ('is a good one', -0.19256355799734592)]	['That was informative. Thank you', 'Expected that. Thanks for your valuable feedback']
24	24	"[('do that', -0.13742207922041416), ('ll do that', -0.13826116733253002), (""' ll do that"", -0.15429212991148233)]"	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
27	3	[('what a vega', -0.2569161169230938)]	"[""Speak for yourself. YOU don't care"", 'You mean not enough']"
15	25	[('new york', -0.1768566593527794), ('your dad', -0.18853162601590157), ('in that', -0.20245817117393017), ('your loss', -0.20471137948334217), ('sol ##ace', -0.20803664065897465)]	['Thank you. I appreciate it', 'Thanks for this. I appreciate everyone involved']
27	25	"[('honoring "" shit', -0.2760536689311266), ('the nomination', -0.2764415368437767), ('the senate primary', -0.2826847303658724), ('multiple times', -0.28725916519761086), ('declined the nomination', -0.2901233658194542)]"	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	10	[('anarchy ft', -0.27505842596292496)]	"['damn it, you beat me to it', ""She's a bloody sociopath""]"
7	27	[('the first place', -0.35264987125992775), ('in the first place', -0.3767192643135786)]	['bruh, in what way', 'Is this [NAME]?']
27	27	[]	"['Those ears...those horrible ears', ""No it hasn't""]"
0	10	[('work though', -0.12733927741646767), (' t work though', -0.13876047357916832)]	['Expected that. Thanks for your valuable feedback', 'If you enjoyed it, go for it']
0	4	[('the place', -0.2504618391394615), ('to go', -0.2564286068081856), ('the place to go', -0.28883732482790947), ('good inc ##est porn', -0.29898236505687237)]	"['Expected that. Thanks for your valuable feedback', ""he's an awesome bro""]"
27	17	[('red ##dit', -0.16843578964471817), ('the love', -0.1704139281064272), ('a series', -0.17769177816808224), ('on red ##dit', -0.18031644821166992), ('be a series', -0.18138959631323814)]	"[""That sounds really cool! I'll be there"", 'Hahahaha. This. This right here. 😂']"
27	3	[('the place', -0.17064371705055237), ('at work', -0.17214822210371494), ('a comedy club', -0.1756336521357298), ('in a comedy club', -0.1830249698832631), ('ain ##t the place', -0.18952113436535)]	['This is a joke, right...?', 'What the fuck are you talking about']
0	0	[('s great', -0.3173692598938942), ('that ', -0.3192634880542755), ('the opposite', -0.33462630957365036), ('north jersey', -0.3501490131020546), ('had the opposite', -0.3594987913966179)]	"[""That sounds really cool! I'll be there"", 'This sounds like a great idea!']"
3	3	[('black and white', -0.057456955313682556), ('pre ##ten ##tious ass', -0.07001225650310516), ('slow pointless movie', -0.09929544478654861), ('fucking slow pointless movie', -0.11488233506679535)]	['That was so disgusting. VWP', 'damn it, you beat me to it']
27	10	"[('s carrying', -0.3460739627480507), (""i '"", -0.34835051745176315), ('what kind', -0.3506102580577135), ('m not sure', -0.35186353139579296), ('of rifle', -0.3523061964660883)]"	['bruh, in what way', 'Is this [NAME]?']
27	27	[('some mysteries', -0.27614676766097546), ('as possible', -0.2765409033745527), ('as much', -0.27898708544671535), ('that hard to', -0.28174845315515995)]	['Those ears...those horrible ears', 'Expected that. Thanks for your valuable feedback']
0	0	[('about him', -0.30702271312475204), ('for us', -0.3143889009952545), ('24 g', -0.3276255801320076), ('forgot about him', -0.3281860537827015), ('in 24 g', -0.3526940904557705)]	"[""he's an awesome bro"", 'That was so disgusting. VWP']"
27	6	[('of disco', -0.26179806143045425), ('the type', -0.2690611556172371), ('that i', -0.2704884223639965)]	['Those ears...those horrible ears', 'Wow, that was insane']
15	15	[('on you', -0.41251665726304054), ('this time', -0.435388782992959), ('for you', -0.4367235954850912), ('work on you', -0.4415136892348528), ('to work on you', -0.453669008333236)]	"[""That sounds really cool! I'll be there"", 'That was informative. Thank you']"
27	20	[('my country', -0.3275703676044941), (' oh shit', -0.3282066881656647), ('nobody knows', -0.328408595174551), ('knowing my country', -0.3389551267027855), ('the last possible moment', -0.3468770682811737)]	['Wow, that was insane', 'If you enjoyed it, go for it']
0	0	[('strong and handsome', -0.2453404739499092)]	"[""he's an awesome bro"", 'So, so good']"
27	8	[('an independent', -0.26599181070923805), ('the general', -0.2730253003537655), ('about primaries', -0.27726903930306435), ('any way', -0.2776276357471943), ('in the general', -0.2833704389631748)]	"[""Don't blame me, I voted for Kodos"", 'Now you seem like a dumb cunt']"
0	0	[('it go', -0.5511868298053741), ('let it go', -0.5821653716266155), ('to let it go', -0.6027813088148832)]	"[""That sounds really cool! I'll be there"", 'Awesome map!']"
27	27	[('on windows', -0.26628734171390533), ('are all on windows', -0.2815031742211431)]	['Did the words get unbanned?!', 'Oh my gawd. WHAT?']
0	13	[('beautiful building', -0.40067844837903976), ('beautiful building too', -0.439242921769619)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
0	0	"[('s "" normal', -0.3564721345901489), ('pretty delightful', -0.3719184324145317), ('sounds pretty delightful', -0.39519382268190384)]"	['This sounds like a great idea!', 'such a cute boy!']
27	27	[('my thing', -0.2017262540757656), ('be my thing', -0.21603554394096136)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
0	4	[('being diplomatic', -0.205742709338665), ('-LSB- name -RSB-', -0.22957726940512657), ('are being diplomatic', -0.2337336577475071), ('in -LSB- name -RSB-', -0.24379556998610497)]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	27	[('the toad', -0.20843391865491867), ('an odd', -0.213164784014225), ('was an odd', -0.22569961659610271)]	['Wow, that was insane', 'This is a joke, right...?']
27	27	[('the corner', -0.3731437847018242), ('the best food', -0.3802251610904932), ('dump ##ling pizza ##s', -0.3968802345916629)]	"[""Nope. Don't need rewards at all"", 'Better than any HBr, anyway']"
27	27	[('an alternate', -0.6214364022016525), ('bal ##ro ##g', -0.6304191201925278), ('for bal ##ro ##g', -0.6547805685549974)]	['Expected that. Thanks for your valuable feedback', 'No kill, only hug']
27	2	[('##iest psycho', -0.32026613503694534)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
27	0	[]	['Good for [NAME]. He deserves it', 'Wow, someones lived a sheltered life']
27	20	"[('s solid', -0.20158427953720093), (""' s solid"", -0.21519638784229755), ('this project', -0.21551348827779293), (""it ' s solid"", -0.22338739410042763), ('for this project', -0.22382663656026125)]"	['Expected that. Thanks for your valuable feedback', 'That sounds really helpful, thanks so much']
15	17	[('you ', -0.16424525529146194), ('didn  t', -0.16679509170353413), ('re still with', -0.16975744627416134), ('you didn  t', -0.17533870041370392)]	"[""That sounds really cool! I'll be there"", 'Expected that. Thanks for your valuable feedback']"
27	27	[]	['If you enjoyed it, go for it', 'No kill, only hug']
27	25	[('cup toss', -0.21583052352070808), ('went aw', -0.2266913689672947), ('her shit', -0.2277233563363552), ('the cup toss challenge', -0.2414739029482007)]	['damn it, you beat me to it', 'Wow, that was insane']
15	15	[]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	4	"[('on here', -0.1634561624377966), ('one day', -0.17019549757242203), (""i '"", -0.17741878889501095), ('can only hope', -0.18328275252133608), ('my don ##ut twin', -0.18523873621597886)]"	"[""Must be why I'm alive. That sucks"", ""That sounds really cool! I'll be there""]"
27	27	[('his mouth', -0.28612519055604935), ('opens his mouth', -0.3039793064817786), ('the same damn thing', -0.31354974838905036)]	['Those ears...those horrible ears', 'damn it, you beat me to it']
27	3	[('al sham', -0.2946985252201557), ('little difference', -0.2961232177913189), ('care much', -0.2980844024568796), ('to care much', -0.3142375098541379), ('makes little difference anyway', -0.3192912209779024)]	"[""Nope. Don't need rewards at all"", 'Those ears...those horrible ears']"
0	18	[('everybody loves', -0.21736162155866623)]	['Awesome map!', 'Happy New Year to you, too!']
0	18	[('peoples ', -0.23666851595044136), ('they do', -0.24747944250702858), ('things they do', -0.2681131400167942), ('to things they do', -0.2815179396420717)]	['I love your writing style!', 'This sounds like a great idea!']
0	27	[('beautiful nails', -0.5039711147546768), ('has beautiful nails', -0.533479493111372)]	['Your mental gymnastics are absolutely astounding', 'You are an absolute gem']
27	2	[('too many', -0.21305789053440094), ('s too many', -0.23083199933171272)]	['damn it, you beat me to it', 'What a waste of money and time']
27	3	[('j ##z ##k', -0.18313642591238022)]	['That was so disgusting. VWP', 'Wow, that was insane']
27	4	[('around 20', -0.34298333525657654), ('every year', -0.3565639704465866), ('around 20 %', -0.35677522234618664), ('by around 20 %', -0.3666516086086631), ('the last 3 years', -0.37728694919496775)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
0	0	[('the glasses', -0.31444151699543), ('in the glasses', -0.330216895788908)]	"[""he's an awesome bro"", 'Youre fantastic. Thanks! How cute']"
20	10	[('be rid of him', -0.0860348790884018), ('rid of him', -0.08660835772752762), ('of him', -0.08835038542747498), ('this jerk', -0.1077888011932373), ('on this jerk', -0.11758983135223389)]	['Expected that. Thanks for your valuable feedback', 'Good luck and Godspeed']
2	19	[('my first post', -0.13033306784927845), ('my first post bro', -0.13993646018207073)]	['Get out of my head', 'Hate Hate Hate, feels so good']
0	0	[('my mother', -0.10609667003154755), ('very handsome', -0.1094730980694294)]	"[""That sounds so terrible. I'm very sorry"", 'That was informative. Thank you']"
0	27	[('freaking adorable', -0.17993053048849106), ('freaking adorable fight', -0.19805750623345375)]	['Youre fantastic. Thanks! How cute', 'That was so disgusting. VWP']
2	8	[('10 cuts', -0.02991762012243271), ('1 sl ##omo finish', -0.06685120612382889), ('the start', -0.0704767107963562), ('of the start', -0.07905422523617744), ('real time', -0.08877746760845184)]	['What a waste of money and time', 'damn it, you beat me to it']
27	3	[('oh fucking come', -0.2732201889157295)]	['damn it, you beat me to it', 'Hahahaha. This. This right here. 😂']
9	9	[('are dead', -0.11546140164136887), ('your loved ones', -0.11738308519124985), ('that denial', -0.1273307502269745), ('of that denial', -0.1361514050513506)]	['Thank you. I appreciate it', 'I know. I get that a lot']
18	15	[('clearly never', -0.13484277948737144), ('some cat', -0.1494754869490862), ('the mist ##s', -0.1499919332563877), ('the mist ##s of', -0.16410917602479458)]	['Heh I love this', 'Heh I love this']
27	3	[('mean yeah', -0.2572183609008789), ('some actual', -0.2612817771732807), ('just sexual comments', -0.26677233446389437)]	['Expected that. Thanks for your valuable feedback', 'That sounds really helpful, thanks so much']
27	27	"[('highest resolution', -0.21412836760282516), ('ve seen', -0.21789272874593735), (""' ve seen"", -0.23786232620477676), (""i ' ve seen"", -0.24890409409999847)]"	['Expected that. Thanks for your valuable feedback', 'Cuddling. Lots of cuddling']
0	3	[('any actual details', -0.3422861471772194), ('just a string', -0.3459203839302063), ('basel ##ess claims', -0.3609197549521923), ('of basel ##ess claims', -0.3836770448833704)]	['That sounds really helpful, thanks so much', 'Expected that. Thanks for your valuable feedback']
0	0	[('a brave man', -0.5141814388334751), ('what a brave man', -0.5354321533814073)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
15	4	[('high ranking', -0.37198592722415924), ('the government', -0.38326120376586914), ('public relations', -0.43113192915916443), ('of the government', -0.43695853650569916), ('high ranking politicians', -0.44161733984947205)]	['That was informative. Thank you', 'Expected that. Thanks for your valuable feedback']
3	12	[('that way', 0.013791576027870178)]	['damn it, you beat me to it', 'That was so disgusting. VWP']
27	5	"[('d like', -0.41479630023241043), (""' d like"", -0.4480053447186947), (""you ' d like"", -0.464441254734993)]"	['If you enjoyed it, go for it', 'Expected that. Thanks for your valuable feedback']
27	25	"[(""but it ' ll"", -0.2167940055951476)]"	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
27	8	[('root for', -0.20111573301255703), ('do so', -0.20228498429059982), ('the team', -0.20230670273303986), ('a ho ##f', -0.205351110547781), ('i root for', -0.21003221720457077)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	27	[('the snow', -0.41552308201789856), ('wearing gloves anyway', -0.47018952667713165), ('be wearing gloves anyway', -0.48462484776973724)]	['If you enjoyed it, go for it', 'Yeah, this seems weird to me, too']
0	4	[('cool story', -0.38133005797863007)]	"[""That sounds really cool! I'll be there"", ""he's an awesome bro""]"
0	4	[('an alarm', -0.16549743711948395), ('my mornings', -0.19179513305425644), ('4a ##m', -0.19846191257238388), ('love my mornings', -0.20748474076390266), ('around 4a ##m', -0.20875002443790436)]	['Expected that. Thanks for your valuable feedback', 'That sounds really helpful, thanks so much']
15	15	[('good luck', -0.20307153463363647), ('medical help', -0.20359757915139198), ('seek medical help', -0.2286788420751691), ('to seek medical help', -0.23696785746142268), ('good luck , friend', -0.23723006411455572)]	"[""I'm also happy you're still here!!"", ""That sounds really cool! I'll be there""]"
25	3	[('from kindergarten', -0.07705309242010117), ('feel betrayed', -0.0979541651904583)]	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
27	20	"[('very difficult', -0.15961911715567112), (""you '"", -0.1646917574107647), ('a problem', -0.16670377738773823), ('have a problem', -0.17929071420803666), ('a very difficult decision', -0.17990441294386983)]"	['Thank you. I appreciate it', 'Expected that. Thanks for your valuable feedback']
0	0	[('so shiny', -0.4772590473294258), ('for you', -0.4945962131023407), ('is so shiny', -0.5207833424210548), ('good for you', -0.523208349943161)]	"['Happy New Year to you, too!', ""That sounds really cool! I'll be there""]"
27	27	[('spoken since', -0.12902234308421612), ('the whole time', -0.1450991863384843)]	['I know. I get that a lot', 'Thank you. I appreciate it']
27	4	[('days ago', -0.3380710855126381), ('was days ago', -0.3510663043707609)]	['I’m not crying. You’re crying', 'I know. I get that a lot']
27	10	[('as -LSB- name -RSB-', -0.22673124726861715)]	['Expected that. Thanks for your valuable feedback', 'Yeah, this seems weird to me, too']
27	10	[('fort ##ni ##te', -0.3571340097114444), ('from fort ##ni ##te', -0.3630422642454505)]	"[""I didn't say it was soulless"", ""I didn't say it was soulless""]"
27	5	[('be blocked', -0.286300603300333), ('sex workers', -0.291562732309103), ('i s ##2', -0.3145280200988054), ('about sex workers', -0.31521342508494854), ('me sw ##er ##f', -0.32829233817756176)]	"[""Don't endorse violence against people"", 'Those ears...those horrible ears']"
2	10	[('hate people', -0.25809745490550995), ('i hate people', -0.2832104153931141)]	"[""You don't. Ever. It's robbery"", ""You don't. Ever. It's robbery""]"
27	27	[('needs help', -0.30261196941137314), ('no proof', -0.3047476001083851), ('he needs help', -0.3080851659178734), ('proves he needs help', -0.31895523704588413)]	"['Expected that. Thanks for your valuable feedback', ""Nope. Don't need rewards at all""]"
7	7	[('p ##np', -0.24722864478826523), ('better fruit', -0.249128520488739)]	['bruh, in what way', 'Is this [NAME]?']
27	6	[('medical advice', -0.23421670868992805), ('is needed', -0.23780741915106773)]	['Expected that. Thanks for your valuable feedback', 'bruh, in what way']
27	5	[('one day', -0.21283217146992683), ('stay safe', -0.22415020130574703), ('find someone one day', -0.23912972304970026)]	"['Feel you pain. Stay strong', ""I'll be right back!""]"
20	8	[]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
4	5	[('feel fine', -0.014048919081687927), ('a day or two', -0.050443753600120544), ('u should be', -0.050959959626197815), ('or two', -0.05985593795776367), ('after i smoke', -0.06232862174510956)]	['No worries. Have a nice day', 'That was informative. Thank you']
27	27	[('jump already', -0.43474902771413326), ('jump already ! !', -0.45907435240224004)]	"['Get you some!!', ""The demon's still fighting!!""]"
27	11	[('is gross', -0.16275576688349247), ('play dress up', -0.1748039796948433), ('a little kid', -0.17561043612658978), ('to play dress up', -0.18116451939567924), ('just creepy and weird', -0.18147833971306682)]	"['This is a joke, right...?', ""That sounds really cool! I'll be there""]"
27	27	[('the phone', -0.5837482213973999), ('the pizza place', -0.5940049476921558), ('on the phone', -0.5956014841794968), ('the emergency button', -0.6065463945269585), ('call the pizza place', -0.6132044866681099)]	['Expected that. Thanks for your valuable feedback', 'That was so disgusting. VWP']
27	27	[('her hands', -0.2813766375184059), ('on you', -0.28907494992017746), ('every time', -0.2993483245372772), ('do anything', -0.30209930986166), ('to do anything', -0.32173843309283257)]	['Get out of my head', 'damn it, you beat me to it']
15	15	[]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
0	18	[('than twilight', -0.47977377474308014)]	['This sounds like a great idea!', 'Awesome map!']
27	27	[('have these', -0.2864214554429054), ('to have these', -0.2992752939462662), ('re not responsible', -0.2994325440376997)]	['damn it, you beat me to it', 'Those ears...those horrible ears']
2	27	[('so dumb', -0.12705476582050323), ('the kids seat', -0.1304159238934517), ('secure the kids seat', -0.14640750735998154), ('##re so dumb', -0.1513543203473091), ('from them', -0.17564158141613007)]	['damn it, you beat me to it', 'What the fuck are you talking about']
27	10	[('cubs fans', -0.36728116497397423), ('clearly not cubs fans', -0.4057092312723398)]	"['Definitely debt-free', ""Nope. Don't need rewards at all""]"
27	27	[('re done', -0.31240537762641907), ('that night', -0.3280455395579338), ('go home', -0.3307294137775898), ('of baseball', -0.33304314874112606), ('the game', -0.3351140767335892)]	['Expected that. Thanks for your valuable feedback', 'Good for [NAME]. He deserves it']
27	27	[('get ur', -0.25044870749115944), ('you get ur', -0.25071118399500847), ('affect you', -0.2522536925971508), ('an another thing', -0.2560863047838211), ('if you get ur', -0.2572210971266031)]	"[""Nope. Don't need rewards at all"", ""You're so special and quirky :D""]"
4	27	[]	['Expected that. Thanks for your valuable feedback', 'That was informative. Thank you']
27	0	[('these plane', -0.23740003444254398), ('way too high', -0.2547667007893324), ('flying way too high', -0.2607811156194657)]	['Wow, that was insane', 'damn it, you beat me to it']
2	2	[('to pass', -0.18498912081122398), ('tries to pass', -0.20214404165744781)]	['damn it, you beat me to it', 'What the fuck are you talking about']
27	1	[('a gun', -0.31823545321822166), ('a gun lo', -0.3319165036082268), ('as a gun lo', -0.342376465909183), ('not near as much', -0.34343784488737583)]	"[""Nope. Don't need rewards at all"", 'Those ears...those horrible ears']"
2	27	[('the others', -0.1297038197517395), ('american politics', -0.13227691501379013), ('a stain', -0.13838814944028854), ('the malicious ones', -0.15197756327688694), ('on american politics', -0.1565269846469164)]	['What a waste of money and time', 'Those ears...those horrible ears']
15	1	[('me laugh', -0.6592976041138172)]	"[""I'm also happy you're still here!!"", ""That sounds really cool! I'll be there""]"
27	5	[('to you', -0.1335752122104168), ('get to you', -0.14504794403910637), ('believe me', -0.14709367975592613), ('got rejected', -0.14906028471887112), ('gets rejected', -0.14917964860796928)]	"[""You don't. Ever. It's robbery"", ""You don't. Ever. It's robbery""]"
27	20	[('of players', -0.16309738159179688), ('a world cup', -0.16463687643408775), ('both sites', -0.1717126313596964), ('a good time', -0.1749061867594719), ('be fully baked', -0.1762751154601574)]	['Yeah, this seems weird to me, too', 'Wow, that was insane']
0	0	[('honestly hilarious', -0.24422966688871384), ('remain hilarious', -0.2444567233324051), ('well done', -0.24884651228785515), ('will remain hilarious', -0.2611001990735531), ('say , forever', -0.2616248093545437)]	['That was so disgusting. VWP', 'Happy New Year to you, too!']
15	4	[('next week', -0.5561201497912407), ('a meeting', -0.5822872668504715), ('bring this up', -0.63658113963902), ('to bring this up', -0.6507118516601622)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
2	14	[('is scary', -0.06796365976333618), ('this is scary', -0.08190382458269596)]	['Those ears...those horrible ears', 'What a waste of money and time']
27	26	[('each other', -0.2575739398598671), ('-LSB- name', -0.2605319507420063), ('what the', -0.26259715110063553), ('over each other', -0.2761413883417845), ('like what the', -0.28178511559963226)]	['What the fuck are you talking about', 'Oh my gawd. WHAT?']
0	17	[('leaving my', -0.40973979234695435), ('never leaving my', -0.44001512601971626), ('for never leaving my', -0.4644741490483284)]	"[""That sounds really cool! I'll be there"", 'Awesome map!']"
27	3	[('their hometown', -0.4594414494931698), ('about alaska', -0.4753761254251003), ('the world', -0.47678217664361), ('left their hometown', -0.47785863280296326), ('a unit', -0.4842408522963524)]	['Expected that. Thanks for your valuable feedback', 'No kill, only hug']
27	10	[('that list', -0.2731609344482422), ('very important', -0.27883512154221535), ('is there yet', -0.2796996049582958), ('on that list', -0.2832358255982399), ('they make', -0.28523169457912445)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
15	15	"[('comes up', -0.5114573836326599), ('what comes up', -0.5609961226582527), (""i '"", -0.5622742511332035), ('got ##cha', -0.5729823186993599), ('see what comes up', -0.5960397571325302)]"	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
