predicted_labels	true_labels	lil_interpretations	gil_interpretations
5	5	[('enter the union', -0.5113869607448578), ('the union', -0.6774964332580566)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?']
4	4	[]	"['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is Head Start ?', 'How far away is the moon ?', 'What is the location of Edinburgh , Scotland ?', 'Name a South African diamond producer ?', ""Where 's the 19th hole on a golf course ?"", 'What is the population of Kansas ?', ""Where 's the Bernini-Bristol Hotel ?"", 'What direction do the best surfing beaches face ?', 'Where is the largest dam in the world ?']"
2	2	[]	"['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', ""What is a `` node '' in computer terms ?"", 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What is the nature of learning ?', 'What is the English meaning of caliente ?', 'Which of the five senses develops first ?', 'What is the formula to calculate pi ?', 'How does an ion drive work ?']"
0	0	[('stand for', -0.8791635856032372)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
2	2	[]	['What is the theory of equivalence states ?', 'What is the nature of learning ?', 'How does an ion drive work ?', 'What is the formula to calculate pi ?', 'Who created the character of Scrooge ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'What is the temperature today ?']
3	3	[]	"['When was the Bill of Rights ratified ?', 'Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Who was The Pride of the Yankees ?', 'How long is the Coney Island boardwalk ?', 'Where did the Wright brothers make their first flight ?', 'How many colonies were involved in the American Revolution ?', ""What was the date of CNN 's first broadcast ?""]"
3	3	[('the U . S', -0.31652963161468506)]	['Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?', 'Who was the 3rd president of the United States ?', 'Who was the 16th President of the United States ?', 'Who was the first governor of West Virginia ?', 'Where did the Wright brothers make their first flight ?', 'Who was chief engineer of the Starship Enterprise ?']
1	1	[('is tur quo ise', -0.2567155957221985), ('tur quo ise', -0.43705248832702637), ('tur quo', -0.6178011298179626)]	['How do you do a topic outline ?', 'What is the population of Arcadia , Florida ?', 'When was the Bill of Rights ratified ?', 'What is the population of Kansas ?', 'Who owns the rights on a TV program ?', 'What type of food makes you fat ?', 'What is the population of the United States ?', 'Where in a tree does photosynthesis occur ?', 'What was the longest war in U.S. history ?', 'What is widely used to detect birth defects ?']
3	3	[('to his inaugura tion', -0.330904483795166), ('in an automobile', -0.4252689480781555), ('his inaugura tion', -0.44256699085235596), ('an automobile', -0.5690093636512756)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
5	5	[('of the United States', -0.2792593836784363), ('the young est president', -0.27973026037216187), ('the United States', -0.42384159564971924)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What college enlivens Hanover , New Hampshire ?']
3	3	[]	['Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Where did the Wright brothers make their first flight ?', 'How long is the Coney Island boardwalk ?', 'How much did the Iran-Contra investigation cost ?', 'Who was chief engineer of the Starship Enterprise ?', 'Who was The Pride of the Yankees ?']
2	2	[]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'What is the nature of learning ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'How do microwaves work ?', 'What is the formula to calculate pi ?']
3	3	[]	['When was the Bill of Rights ratified ?', 'Who was Secretary of State during the Nixon administration ?', 'What is the text of the Fifth Amendment ?', 'Who does the voices of the Simpsons ?', 'What was the longest war in U.S. history ?', 'Who was The Pride of the Yankees ?', 'Who was chief engineer of the Starship Enterprise ?', 'Where did the Wright brothers make their first flight ?', 'How long is the Coney Island boardwalk ?', 'How much did the Iran-Contra investigation cost ?']
2	2	[]	['What is the theory of equivalence states ?', 'What is the nature of learning ?', 'How does an ion drive work ?', 'What is the function of RAM ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'How do microwaves work ?', 'What are the living conditions in Cuba ?', 'What is the formula to calculate pi ?', 'How do you clean an LCD monitor screen ?']
1	1	[]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'What is the nickname of the Cleveland Indians ?', 'When was the Bill of Rights ratified ?', 'What type of food makes you fat ?', 'Who owns the rights on a TV program ?', ""What was the date of CNN 's first broadcast ?"", 'What is the population of the United States ?', 'What is the largest county in size in Massachusetts ?', 'What is the population of Arcadia , Florida ?']"
5	5	[]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?']
2	2	[('nepo tis m', -0.8640581667423248)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'What is the nature of learning ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?', 'What is the meaning of thalassemia ?']
2	2	[('die - cast', -0.8813962861895561)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What are the current immigration laws in US ?', 'What is the English meaning of caliente ?', 'What are the living conditions in Cuba ?']
2	2	[('my opia', -0.8185767382383347), ('is my opia', -0.8917903155088425), ('What is my opia', -0.941101960837841)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'Who created the character of Scrooge ?', 'What are the living conditions in Cuba ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'How do microwaves work ?', 'What is the function of RAM ?']
5	5	[('in New York', -0.3784366846084595), ('New York', -0.5531097948551178), ('sales tax', -0.5663852691650391)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What prison is found in Ossining , New York ?', 'Who is John Macarthur , 1767-1834 ?']
5	5	"[(""the world ' s"", -0.3460051417350769), ('what percentage', -0.6560222804546356)]"	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?']
4	4	[('the world', -0.7844008058309555)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What prison is found in Ossining , New York ?', 'What bay sparkles next to Miami , Florida ?']
3	3	[]	"['What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'Who played the title role in My Favorite Martian ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?', 'How long is the Coney Island boardwalk ?', ""What was the date of CNN 's first broadcast ?"", 'How do you do a topic outline ?', ""What 's the most common street name in America ?"", 'When did they canonize the Bible ?']"
1	1	[('natural ly', -0.6288292407989502)]	['How do you do a topic outline ?', 'What type of food makes you fat ?', 'When was the Bill of Rights ratified ?', 'Where in a tree does photosynthesis occur ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'What was the longest war in U.S. history ?', 'What animal causes the biggest threat to humans ?', 'What does the name Gina mean ?', 'What is the largest shopping mall in the world ?']
5	5	"[(""Father ' s"", -0.5606355965137482)]"	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What is a fear of odors , body , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'Who is John Macarthur , 1767-1834 ?']
0	0	[('stand for', -0.8988074287772179)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
5	5	[('the Columbia River', -0.4302440285682678), ('in miles', -0.6305073201656342)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What prison is found in Ossining , New York ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does U.S.S.R. stand for ?']
4	4	"[('The Star', -0.7682736814022064), (""`` The Star ''"", -0.9409918934106827)]"	"['What is the population of Kansas ?', 'What is the population of Arcadia , Florida ?', 'What is the location of Edinburgh , Scotland ?', 'What is the largest shopping mall in the world ?', 'What is the largest county in size in Massachusetts ?', 'How far away is the moon ?', ""Where 's the Bernini-Bristol Hotel ?"", 'When is the Tulip Festival in Michigan ?', 'How long is the Coney Island boardwalk ?', 'What is the population of Ohio ?']"
2	2	[]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What are the living conditions in Cuba ?', 'How does an ion drive work ?', 'What is the temperature today ?']
4	4	[]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What prison is found in Ossining , New York ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'Where is the actress , Marion Davies , buried ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What bay sparkles next to Miami , Florida ?', 'In what city does Maurizio Pellegrin now live ?']
5	5	[]	"['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What prison is found in Ossining , New York ?', 'What TV show premiered on January 15 , 1981 ?', 'What dropped 1 , 313 feet in 1980 ?', 'What college enlivens Hanover , New Hampshire ?', ""What was `` America 's recessed-filter cigarette '' ?""]"
2	2	[('is metabolism', -0.8478576391935349), ('What is metabolism', -0.9137544706463814)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'Who created the character of Scrooge ?', 'How do you clean an LCD monitor screen ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What is the formula to calculate pi ?', 'What are the current immigration laws in US ?', 'What are the living conditions in Cuba ?', 'When was the Bill of Rights ratified ?']
3	3	[]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
1	1	[('made of', -0.6536137163639069), ('cigarette s', -0.6607418656349182)]	['What type of food makes you fat ?', 'How do you do a topic outline ?', 'When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Who owns the rights on a TV program ?', 'What is the nickname of the Cleveland Indians ?', 'What are the current immigration laws in US ?', 'What is the largest shopping mall in the world ?', 'What is the population of the United States ?', 'What is the population of Arcadia , Florida ?']
4	4	[('the capital', -0.7813706547021866), ('of Zimbabwe', -0.801257312297821)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What prison is found in Ossining , New York ?']
0	0	[('stand for', -0.8931893780827522)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
1	1	[('of Michigan', -0.5165247917175293)]	"['How do you do a topic outline ?', 'What is the population of Arcadia , Florida ?', 'What is the population of Kansas ?', 'Where in a tree does photosynthesis occur ?', ""What 's the most common street name in America ?"", 'How long is the Coney Island boardwalk ?', 'When was the Bill of Rights ratified ?', 'What does the name Gina mean ?', 'What is the speed of the Mississippi River ?', 'What is the speed of the Mississippi River ?']"
2	2	[]	"['What is Toulmin logic ?', 'What is the theory of equivalence states ?', 'What exactly , specifically does sleep do for you ?', 'How does an ion drive work ?', ""What cigarette is `` a whole new world '' ?"", 'What is the temperature today ?', ""What 's a Craps player called ?"", 'What is the nature of learning ?', 'When is the Sun closest to the Earth ?', 'What does it take to become a lawyer ?']"
2	2	[('nuclear power', -0.8235871195793152), ('is nuclear power', -0.8877028375864029), ('What is nuclear power', -0.9365928545594215)]	['What is the theory of equivalence states ?', 'When is the Tulip Festival in Michigan ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'Who created the character of Scrooge ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What are the living conditions in Cuba ?', 'What is the English meaning of caliente ?']
2	2	[('a tsunami', -0.8231688439846039), ('is a tsunami', -0.891785740852356), ('What is a tsunami', -0.938171710819006)]	['What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'Who created the character of Scrooge ?', 'When is the Tulip Festival in Michigan ?', 'What is the function of RAM ?', 'What is the formula to calculate pi ?', 'What is the English meaning of caliente ?', 'What are the living conditions in Cuba ?']
3	3	[('from state of Texas', -0.23051750659942627), ('ar med forces', -0.33807528018951416), ('state of Texas', -0.35840725898742676), ('of Texas', -0.5313383936882019), ('con gress', -0.5339825451374054)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
3	3	[('was president in 1913', -0.2763105034828186), ('in 1913', -0.5442209541797638)]	['Who was Secretary of State during the Nixon administration ?', 'Who does the voices of the Simpsons ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Who was the 16th President of the United States ?', 'Who was the 3rd president of the United States ?', 'Who was the first governor of West Virginia ?', 'How many colonies were involved in the American Revolution ?', 'Where did the Wright brothers make their first flight ?']
5	5	[]	"['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Where did Hillary Clinton graduate college ?', ""What 's the third month of the Gregorian calendar ?"", 'What meter was invented by C.C. Magee in 1935 ?', 'How long does James Bond like his eggs boiled ?', 'When did the Dow first reach ?', 'Who invented the fax machine ?', ""Who wrote ` The Pines of Rome ' ?"", 'What do you call a group of geese ?']"
4	4	[]	"['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is the population of Kansas ?', 'What is the location of Edinburgh , Scotland ?', 'What is Head Start ?', 'How far away is the moon ?', 'Name a South African diamond producer ?', ""Where 's the 19th hole on a golf course ?"", 'What is the population of Arcadia , Florida ?', 'What city is Logan Airport in ?', ""Where 's the Bernini-Bristol Hotel ?""]"
1	1	[('across the Atlantic', -0.2960505485534668), ('of the plane', -0.3157064914703369), ('Lind berg h', -0.36672067642211914), ('the Atlantic', -0.4855988025665283), ('the plane', -0.5010277032852173)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does U.S.S.R. stand for ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
2	2	[('genocid e', -0.8290273547172546), ('is genocid e', -0.8947438448667526), ('What is genocid e', -0.9414483718574047)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'What is the function of RAM ?', 'What is the formula to calculate pi ?', 'What is the English meaning of caliente ?', 'What are the living conditions in Cuba ?']
4	4	[('is Argentina on', -0.8916711583733559)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What sound does Olympia , Washington , overlook ?', 'What does U.S.S.R. stand for ?']
4	1	[('Viking s', -0.6885043084621429), ('by Viking s', -0.7813624888658524)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does U.S.S.R. stand for ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
2	2	[]	['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'How do you clean an LCD monitor screen ?', 'How do microwaves work ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'What is the nature of learning ?', 'What is the temperature today ?', 'What are the living conditions in Cuba ?', 'What is the formula to calculate pi ?']
4	4	[]	"['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is Head Start ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'How far away is the moon ?', 'Where is the actress , Marion Davies , buried ?', ""Where 's the 19th hole on a golf course ?"", 'What is the location of Edinburgh , Scotland ?', 'What direction do the best surfing beaches face ?', ""Where 's the Bernini-Bristol Hotel ?""]"
2	2	[('enzym es', -0.8029191642999649), ('are enzym es', -0.8766059726476669), ('What are enzym es', -0.9300162121653557)]	"['What is the theory of equivalence states ?', 'What exactly , specifically does sleep do for you ?', 'What is Toulmin logic ?', 'How does an ion drive work ?', ""What cigarette is `` a whole new world '' ?"", ""What 's a Craps player called ?"", 'What is the nature of learning ?', 'What is the temperature today ?', 'How do you clean an LCD monitor screen ?', 'What is the meaning of Jesus ?']"
3	3	[('Who discovered oxygen', -0.39005982875823975), ('discovered oxygen', -0.5710687935352325)]	['Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'What is the text of the Fifth Amendment ?', 'When was the Bill of Rights ratified ?', 'Who was chief engineer of the Starship Enterprise ?', 'How much did the Iran-Contra investigation cost ?', 'Who was The Pride of the Yankees ?', 'What type of bridge is the Golden Gate Bridge ?', 'Where did the Wright brothers make their first flight ?', 'How long is the Coney Island boardwalk ?']
2	2	[('bang ers', -0.8049802631139755)]	"['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'Who created the character of Scrooge ?', ""What is a `` node '' in computer terms ?"", 'What is the function of RAM ?', 'How do you clean an LCD monitor screen ?', 'When was the Bill of Rights ratified ?', 'What is the nature of learning ?', 'What was the longest war in U.S. history ?', 'What are the current immigration laws in US ?']"
1	1	[('to the Tiger', -0.3637269139289856), ('the Tiger', -0.5630344450473785), ('at Louisiana State University', -0.627213716506958), ('Louisiana State University', -0.7430903911590576), ('Louisiana State', -0.8108225166797638)]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'What is the nickname of the Cleveland Indians ?', ""What 's the most common surname in America ?"", 'What is the population of Arcadia , Florida ?', 'What does the name Gina mean ?', ""What 's the most common street name in America ?"", 'What is widely used to detect birth defects ?', 'Who owns the rights on a TV program ?']"
3	3	[('reach the North Pole', -0.2865002751350403), ('the North Pole', -0.401225209236145)]	['Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Where did the Wright brothers make their first flight ?', 'How much did the Iran-Contra investigation cost ?', 'Who was The Pride of the Yankees ?', 'Who was chief engineer of the Starship Enterprise ?', 'How long is the Coney Island boardwalk ?']
2	2	[]	['What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'When is the Tulip Festival in Michigan ?', 'Who created the character of Scrooge ?', 'How do microwaves work ?', 'What are the living conditions in Cuba ?', 'What is the temperature today ?', 'What is the function of RAM ?']
2	2	[('verti go', -0.8373378962278366), ('is verti go', -0.9034725874662399), ('What is verti go', -0.9485349245369434)]	['When is the Tulip Festival in Michigan ?', 'What is the theory of equivalence states ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'How does an ion drive work ?', 'What are the living conditions in Cuba ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What is the meaning of thalassemia ?', 'How can I stop or slow down aging ?']
2	2	[('spir ometer', -0.8439379185438156)]	['What is the theory of equivalence states ?', 'What exactly , specifically does sleep do for you ?', 'What is the nature of learning ?', 'What does it take to become a lawyer ?', 'What is the temperature today ?', 'What is the formula to calculate pi ?', 'How does an ion drive work ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'What is the function of RAM ?']
5	5	[('of summer', -0.5977981984615326)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What sound does Olympia , Washington , overlook ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'Where is the actress , Marion Davies , buried ?', 'Which U.S. President is buried in Washington , D.C. ?']
1	1	[]	"['How do you do a topic outline ?', 'What type of food makes you fat ?', 'Where in a tree does photosynthesis occur ?', 'What do you call a group of geese ?', 'Who owns the rights on a TV program ?', 'What animal causes the biggest threat to humans ?', 'What does the name Gina mean ?', 'What is the population of Arcadia , Florida ?', ""What 's the most common street name in America ?"", 'When was the Bill of Rights ratified ?']"
1	1	[('the trop o sphere', -0.21989166736602783)]	['How do you do a topic outline ?', 'What type of food makes you fat ?', 'What is the population of Arcadia , Florida ?', 'Who owns the rights on a TV program ?', 'What is the population of Kansas ?', 'What is the population of the United States ?', 'When was the Bill of Rights ratified ?', 'What was the longest war in U.S. history ?', 'Where in a tree does photosynthesis occur ?', 'What is widely used to detect birth defects ?']
4	4	[('the most water pollution', -0.90828587859869)]	['Where is the actress , Marion Davies , buried ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'What college enlivens Hanover , New Hampshire ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What does U.S.S.R. stand for ?']
1	1	[('for ele phan t', -0.3684272766113281), ('ele phan t', -0.4941391944885254)]	"['How do you do a topic outline ?', 'What was the longest war in U.S. history ?', 'When was the Bill of Rights ratified ?', 'Where in a tree does photosynthesis occur ?', 'What is the population of Arcadia , Florida ?', ""What 's the most common surname in America ?"", 'What does the name Gina mean ?', 'What is the nickname of the Cleveland Indians ?', 'Who owns the rights on a TV program ?', 'Name a medicine commonly used to combat AIDS ?']"
